Resuming checkpoint: D:\AI\projects\e-phishGen\calculation\HWT-MGT\results\scaled_stratified_pool_8980_metrics.partial.json
embedding 7036/8920 MGT_014729
embedding 7037/8920 MGT_014738
embedding 7038/8920 MGT_014739
embedding 7039/8920 MGT_014740
embedding 7040/8920 MGT_014743
embedding 7041/8920 MGT_014745
embedding 7042/8920 MGT_014764
embedding 7043/8920 MGT_014772
embedding 7044/8920 MGT_014773
embedding 7045/8920 MGT_014781
embedding 7046/8920 MGT_014782
embedding 7047/8920 MGT_014787
embedding 7048/8920 MGT_014804
embedding 7049/8920 MGT_014826
embedding 7050/8920 MGT_014835
embedding 7051/8920 MGT_014855
embedding 7052/8920 MGT_014870
embedding 7053/8920 MGT_014883
embedding 7054/8920 MGT_014893
embedding 7055/8920 MGT_014909
embedding 7056/8920 MGT_014920
embedding 7057/8920 MGT_014935
embedding 7058/8920 MGT_014951
embedding 7059/8920 MGT_014985
embedding 7060/8920 MGT_014996
embedding 7061/8920 MGT_015004
embedding 7062/8920 MGT_015027
embedding 7063/8920 MGT_015065
embedding 7064/8920 MGT_015074
embedding 7065/8920 MGT_015081
embedding 7066/8920 MGT_015086
embedding 7067/8920 MGT_015104
embedding 7068/8920 MGT_015116
embedding 7069/8920 MGT_015122
embedding 7070/8920 MGT_015125
embedding 7071/8920 MGT_015160
embedding 7072/8920 MGT_015188
embedding 7073/8920 MGT_015205
embedding 7074/8920 MGT_015210
embedding 7075/8920 MGT_015257
embedding 7076/8920 MGT_015260
embedding 7077/8920 MGT_015262
embedding 7078/8920 MGT_015266
embedding 7079/8920 MGT_015279
embedding 7080/8920 MGT_015290
embedding 7081/8920 MGT_015291
embedding 7082/8920 MGT_015302
embedding 7083/8920 MGT_015320
embedding 7084/8920 MGT_015371
embedding 7085/8920 MGT_015481
embedding 7086/8920 MGT_015516
embedding 7087/8920 MGT_015521
embedding 7088/8920 MGT_015523
embedding 7089/8920 MGT_015536
embedding 7090/8920 MGT_015551
embedding 7091/8920 MGT_015596
embedding 7092/8920 MGT_015608
embedding 7093/8920 MGT_015711
embedding 7094/8920 MGT_015716
embedding 7095/8920 MGT_015826
embedding 7096/8920 MGT_015869
embedding 7097/8920 MGT_015891
embedding 7098/8920 MGT_015945
embedding 7099/8920 MGT_015946
embedding 7100/8920 MGT_015967
embedding 7101/8920 MGT_015971
embedding 7102/8920 MGT_015987
embedding 7103/8920 MGT_016020
embedding 7104/8920 MGT_016046
embedding 7105/8920 MGT_016051
embedding 7106/8920 MGT_016087
embedding 7107/8920 MGT_016110
embedding 7108/8920 MGT_016133
embedding 7109/8920 MGT_016138
embedding 7110/8920 MGT_016158
embedding 7111/8920 MGT_016258
embedding 7112/8920 MGT_016276
embedding 7113/8920 MGT_016306
embedding 7114/8920 MGT_016308
embedding 7115/8920 MGT_016383
embedding 7116/8920 MGT_016387
embedding 7117/8920 MGT_016397
embedding 7118/8920 MGT_016406
embedding 7119/8920 MGT_016445
embedding 7120/8920 MGT_016499
embedding 7121/8920 MGT_016511
embedding 7122/8920 MGT_016517
embedding 7123/8920 MGT_016520
embedding 7124/8920 MGT_016530
embedding 7125/8920 MGT_016531
embedding 7126/8920 MGT_016536
embedding 7127/8920 MGT_016551
embedding 7128/8920 MGT_016556
embedding 7129/8920 MGT_016562
embedding 7130/8920 MGT_016573
embedding 7131/8920 MGT_016578
embedding 7132/8920 MGT_016595
embedding 7133/8920 MGT_016598
embedding 7134/8920 MGT_016609
embedding 7135/8920 MGT_016612
embedding 7136/8920 MGT_001139
embedding 7137/8920 MGT_001404
embedding 7138/8920 MGT_001590
embedding 7139/8920 MGT_001624
embedding 7140/8920 MGT_001709
embedding 7141/8920 MGT_001859
embedding 7142/8920 MGT_004193
embedding 7143/8920 MGT_004348
embedding 7144/8920 MGT_004522
embedding 7145/8920 MGT_004803
embedding 7146/8920 MGT_004973
embedding 7147/8920 MGT_005003
embedding 7148/8920 MGT_011355
embedding 7149/8920 MGT_011356
embedding 7150/8920 MGT_011486
embedding 7151/8920 MGT_011507
embedding 7152/8920 MGT_011549
embedding 7153/8920 MGT_011590
embedding 7154/8920 MGT_011625
embedding 7155/8920 MGT_011743
embedding 7156/8920 MGT_011906
embedding 7157/8920 MGT_011968
embedding 7158/8920 MGT_012131
embedding 7159/8920 MGT_012161
embedding 7160/8920 MGT_012166
embedding 7161/8920 MGT_012406
embedding 7162/8920 MGT_012541
embedding 7163/8920 MGT_012726
embedding 7164/8920 MGT_012802
embedding 7165/8920 MGT_013002
embedding 7166/8920 MGT_013110
embedding 7167/8920 MGT_013170
embedding 7168/8920 MGT_013206
embedding 7169/8920 MGT_013340
embedding 7170/8920 MGT_013553
embedding 7171/8920 MGT_013555
embedding 7172/8920 MGT_013702
embedding 7173/8920 MGT_013765
embedding 7174/8920 MGT_013800
embedding 7175/8920 MGT_013856
embedding 7176/8920 MGT_014108
embedding 7177/8920 MGT_014133
embedding 7178/8920 MGT_014394
embedding 7179/8920 MGT_014431
embedding 7180/8920 MGT_014433
embedding 7181/8920 MGT_014505
embedding 7182/8920 MGT_014597
embedding 7183/8920 MGT_014637
embedding 7184/8920 MGT_014682
embedding 7185/8920 MGT_014713
embedding 7186/8920 MGT_014868
embedding 7187/8920 MGT_015001
embedding 7188/8920 MGT_015018
embedding 7189/8920 MGT_015083
embedding 7190/8920 MGT_015103
embedding 7191/8920 MGT_015117
embedding 7192/8920 MGT_015209
embedding 7193/8920 MGT_015374
embedding 7194/8920 MGT_015594
embedding 7195/8920 MGT_015658
embedding 7196/8920 MGT_015798
embedding 7197/8920 MGT_016123
embedding 7198/8920 MGT_016153
embedding 7199/8920 MGT_016579
embedding 7200/8920 MGT_003837
embedding 7201/8920 MGT_003862
embedding 7202/8920 MGT_004103
embedding 7203/8920 MGT_004871
embedding 7204/8920 MGT_005073
embedding 7205/8920 MGT_005393
embedding 7206/8920 MGT_005398
embedding 7207/8920 MGT_005407
embedding 7208/8920 MGT_005747
embedding 7209/8920 MGT_011512
embedding 7210/8920 MGT_011596
embedding 7211/8920 MGT_011765
embedding 7212/8920 MGT_011831
embedding 7213/8920 MGT_011993
embedding 7214/8920 MGT_012072
embedding 7215/8920 MGT_012107
embedding 7216/8920 MGT_012518
embedding 7217/8920 MGT_012596
embedding 7218/8920 MGT_012605
embedding 7219/8920 MGT_012606
embedding 7220/8920 MGT_012610
embedding 7221/8920 MGT_012636
embedding 7222/8920 MGT_012730
embedding 7223/8920 MGT_012741
embedding 7224/8920 MGT_012764
embedding 7225/8920 MGT_012796
embedding 7226/8920 MGT_012873
embedding 7227/8920 MGT_013114
embedding 7228/8920 MGT_013261
embedding 7229/8920 MGT_013341
embedding 7230/8920 MGT_013464
embedding 7231/8920 MGT_013574
embedding 7232/8920 MGT_013646
embedding 7233/8920 MGT_013651
embedding 7234/8920 MGT_013686
embedding 7235/8920 MGT_013880
embedding 7236/8920 MGT_013885
embedding 7237/8920 MGT_013891
embedding 7238/8920 MGT_014009
embedding 7239/8920 MGT_014238
embedding 7240/8920 MGT_014242
embedding 7241/8920 MGT_014330
embedding 7242/8920 MGT_014425
embedding 7243/8920 MGT_014478
embedding 7244/8920 MGT_014621
embedding 7245/8920 MGT_014717
embedding 7246/8920 MGT_014943
embedding 7247/8920 MGT_015072
embedding 7248/8920 MGT_015244
embedding 7249/8920 MGT_015428
embedding 7250/8920 MGT_015758
embedding 7251/8920 MGT_015964
embedding 7252/8920 MGT_015969
embedding 7253/8920 MGT_015978
embedding 7254/8920 MGT_016054
embedding 7255/8920 MGT_016213
embedding 7256/8920 MGT_016569
embedding 7257/8920 MGT_016607
embedding 7258/8920 MGT_016568
embedding 7259/8920 MGT_001495
embedding 7260/8920 MGT_001565
embedding 7261/8920 MGT_001669
embedding 7262/8920 MGT_001706
embedding 7263/8920 MGT_001895
embedding 7264/8920 MGT_004347
embedding 7265/8920 MGT_005027
embedding 7266/8920 MGT_005102
embedding 7267/8920 MGT_005532
embedding 7268/8920 MGT_005578
embedding 7269/8920 MGT_011354
embedding 7270/8920 MGT_011565
embedding 7271/8920 MGT_011712
embedding 7272/8920 MGT_011731
embedding 7273/8920 MGT_011771
embedding 7274/8920 MGT_012108
embedding 7275/8920 MGT_012118
embedding 7276/8920 MGT_012286
embedding 7277/8920 MGT_012314
embedding 7278/8920 MGT_012324
embedding 7279/8920 MGT_012331
embedding 7280/8920 MGT_012338
embedding 7281/8920 MGT_012828
embedding 7282/8920 MGT_012848
embedding 7283/8920 MGT_013180
embedding 7284/8920 MGT_013181
embedding 7285/8920 MGT_013214
embedding 7286/8920 MGT_013324
embedding 7287/8920 MGT_013356
embedding 7288/8920 MGT_013523
embedding 7289/8920 MGT_013882
embedding 7290/8920 MGT_014141
embedding 7291/8920 MGT_014198
embedding 7292/8920 MGT_014298
embedding 7293/8920 MGT_014797
embedding 7294/8920 MGT_014851
embedding 7295/8920 MGT_014998
embedding 7296/8920 MGT_015259
embedding 7297/8920 MGT_015528
embedding 7298/8920 MGT_015553
embedding 7299/8920 MGT_015734
embedding 7300/8920 MGT_015919
embedding 7301/8920 MGT_015965
embedding 7302/8920 MGT_016032
embedding 7303/8920 MGT_016112
embedding 7304/8920 MGT_016434
embedding 7305/8920 MGT_016534
embedding 7306/8920 MGT_016615
embedding 7307/8920 MGT_001020
embedding 7308/8920 MGT_001720
embedding 7309/8920 MGT_001839
embedding 7310/8920 MGT_004118
embedding 7311/8920 MGT_004192
embedding 7312/8920 MGT_004642
embedding 7313/8920 MGT_005082
embedding 7314/8920 MGT_005141
embedding 7315/8920 MGT_005352
embedding 7316/8920 MGT_005482
embedding 7317/8920 MGT_005683
embedding 7318/8920 MGT_011416
embedding 7319/8920 MGT_011627
embedding 7320/8920 MGT_011653
embedding 7321/8920 MGT_011791
embedding 7322/8920 MGT_011856
embedding 7323/8920 MGT_012066
embedding 7324/8920 MGT_012086
embedding 7325/8920 MGT_012335
embedding 7326/8920 MGT_012409
embedding 7327/8920 MGT_012601
embedding 7328/8920 MGT_012676
embedding 7329/8920 MGT_012797
embedding 7330/8920 MGT_012801
embedding 7331/8920 MGT_012907
embedding 7332/8920 MGT_012947
embedding 7333/8920 MGT_012987
embedding 7334/8920 MGT_013104
embedding 7335/8920 MGT_013119
embedding 7336/8920 MGT_013149
embedding 7337/8920 MGT_013270
embedding 7338/8920 MGT_013762
embedding 7339/8920 MGT_013805
embedding 7340/8920 MGT_013835
embedding 7341/8920 MGT_013986
embedding 7342/8920 MGT_014087
embedding 7343/8920 MGT_014207
embedding 7344/8920 MGT_014233
embedding 7345/8920 MGT_014299
embedding 7346/8920 MGT_014350
embedding 7347/8920 MGT_014635
embedding 7348/8920 MGT_014727
embedding 7349/8920 MGT_015138
embedding 7350/8920 MGT_015273
embedding 7351/8920 MGT_015393
embedding 7352/8920 MGT_016069
embedding 7353/8920 MGT_016349
embedding 7354/8920 MGT_016405
embedding 7355/8920 MGT_016414
embedding 7356/8920 MGT_016418
embedding 7357/8920 MGT_016433
embedding 7358/8920 MGT_013735
embedding 7359/8920 MGT_013890
embedding 7360/8920 MGT_014440
embedding 7361/8920 MGT_013648
embedding 7362/8920 MGT_014371
embedding 7363/8920 MGT_014386
embedding 7364/8920 MGT_015958
embedding 7365/8920 MGT_001039
embedding 7366/8920 MGT_001079
embedding 7367/8920 MGT_001256
embedding 7368/8920 MGT_001269
embedding 7369/8920 MGT_001386
embedding 7370/8920 MGT_001401
embedding 7371/8920 MGT_001581
embedding 7372/8920 MGT_001834
embedding 7373/8920 MGT_003924
embedding 7374/8920 MGT_003934
embedding 7375/8920 MGT_004104
embedding 7376/8920 MGT_004144
embedding 7377/8920 MGT_004199
embedding 7378/8920 MGT_004482
embedding 7379/8920 MGT_004612
embedding 7380/8920 MGT_004634
embedding 7381/8920 MGT_004774
embedding 7382/8920 MGT_004964
embedding 7383/8920 MGT_004968
embedding 7384/8920 MGT_005004
embedding 7385/8920 MGT_005152
embedding 7386/8920 MGT_005159
embedding 7387/8920 MGT_005189
embedding 7388/8920 MGT_005342
embedding 7389/8920 MGT_005587
embedding 7390/8920 MGT_005594
embedding 7391/8920 MGT_005729
embedding 7392/8920 MGT_005762
embedding 7393/8920 MGT_011352
embedding 7394/8920 MGT_011366
embedding 7395/8920 MGT_011407
embedding 7396/8920 MGT_011698
embedding 7397/8920 MGT_011728
embedding 7398/8920 MGT_011758
embedding 7399/8920 MGT_011778
embedding 7400/8920 MGT_011833
embedding 7401/8920 MGT_011837
embedding 7402/8920 MGT_011923
embedding 7403/8920 MGT_011958
embedding 7404/8920 MGT_011973
embedding 7405/8920 MGT_012023
embedding 7406/8920 MGT_012033
embedding 7407/8920 MGT_012048
embedding 7408/8920 MGT_012088
embedding 7409/8920 MGT_012151
embedding 7410/8920 MGT_012181
embedding 7411/8920 MGT_012311
embedding 7412/8920 MGT_012351
embedding 7413/8920 MGT_012354
embedding 7414/8920 MGT_012421
embedding 7415/8920 MGT_012468
embedding 7416/8920 MGT_012573
embedding 7417/8920 MGT_012707
embedding 7418/8920 MGT_012722
embedding 7419/8920 MGT_012788
embedding 7420/8920 MGT_012808
embedding 7421/8920 MGT_012823
embedding 7422/8920 MGT_012853
embedding 7423/8920 MGT_012984
embedding 7424/8920 MGT_012999
embedding 7425/8920 MGT_013004
embedding 7426/8920 MGT_013009
embedding 7427/8920 MGT_013050
embedding 7428/8920 MGT_013074
embedding 7429/8920 MGT_013086
embedding 7430/8920 MGT_013096
embedding 7431/8920 MGT_013109
embedding 7432/8920 MGT_013176
embedding 7433/8920 MGT_013257
embedding 7434/8920 MGT_013317
embedding 7435/8920 MGT_013327
embedding 7436/8920 MGT_013455
embedding 7437/8920 MGT_013485
embedding 7438/8920 MGT_013581
embedding 7439/8920 MGT_013591
embedding 7440/8920 MGT_013624
embedding 7441/8920 MGT_013629
embedding 7442/8920 MGT_013751
embedding 7443/8920 MGT_013752
embedding 7444/8920 MGT_013797
embedding 7445/8920 MGT_013807
embedding 7446/8920 MGT_013817
embedding 7447/8920 MGT_013902
embedding 7448/8920 MGT_013917
embedding 7449/8920 MGT_013987
embedding 7450/8920 MGT_014007
embedding 7451/8920 MGT_014035
embedding 7452/8920 MGT_014057
embedding 7453/8920 MGT_014102
embedding 7454/8920 MGT_014109
embedding 7455/8920 MGT_014119
embedding 7456/8920 MGT_014144
embedding 7457/8920 MGT_014204
embedding 7458/8920 MGT_014275
embedding 7459/8920 MGT_014346
embedding 7460/8920 MGT_014366
embedding 7461/8920 MGT_014406
embedding 7462/8920 MGT_014439
embedding 7463/8920 MGT_014476
embedding 7464/8920 MGT_014484
embedding 7465/8920 MGT_014511
embedding 7466/8920 MGT_014512
embedding 7467/8920 MGT_014540
embedding 7468/8920 MGT_014547
embedding 7469/8920 MGT_014552
embedding 7470/8920 MGT_014586
embedding 7471/8920 MGT_014653
embedding 7472/8920 MGT_014693
embedding 7473/8920 MGT_014718
embedding 7474/8920 MGT_014728
embedding 7475/8920 MGT_014733
embedding 7476/8920 MGT_014783
embedding 7477/8920 MGT_014813
embedding 7478/8920 MGT_014881
embedding 7479/8920 MGT_014934
embedding 7480/8920 MGT_014959
embedding 7481/8920 MGT_015037
embedding 7482/8920 MGT_015048
embedding 7483/8920 MGT_015089
embedding 7484/8920 MGT_015129
embedding 7485/8920 MGT_015189
embedding 7486/8920 MGT_015214
embedding 7487/8920 MGT_015305
embedding 7488/8920 MGT_015675
embedding 7489/8920 MGT_015678
embedding 7490/8920 MGT_015905
embedding 7491/8920 MGT_015935
embedding 7492/8920 MGT_016008
embedding 7493/8920 MGT_016050
embedding 7494/8920 MGT_016070
embedding 7495/8920 MGT_016100
embedding 7496/8920 MGT_016343
embedding 7497/8920 MGT_016380
embedding 7498/8920 MGT_016390
embedding 7499/8920 MGT_016395
embedding 7500/8920 MGT_016460
embedding 7501/8920 MGT_016510
embedding 7502/8920 MGT_016585
embedding 7503/8920 MGT_001019
embedding 7504/8920 MGT_012876
embedding 7505/8920 MGT_001970
embedding 7506/8920 MGT_005617
embedding 7507/8920 MGT_011425
embedding 7508/8920 MGT_011703
embedding 7509/8920 MGT_004784
embedding 7510/8920 MGT_011392
embedding 7511/8920 MGT_012427
embedding 7512/8920 MGT_012513
embedding 7513/8920 MGT_012627
embedding 7514/8920 MGT_012933
embedding 7515/8920 MGT_013586
embedding 7516/8920 MGT_013967
embedding 7517/8920 MGT_014073
embedding 7518/8920 MGT_014391
embedding 7519/8920 MGT_014828
embedding 7520/8920 MGT_004771
embedding 7521/8920 MGT_005719
embedding 7522/8920 MGT_012251
embedding 7523/8920 MGT_012285
embedding 7524/8920 MGT_012553
embedding 7525/8920 MGT_012871
embedding 7526/8920 MGT_013297
embedding 7527/8920 MGT_013576
embedding 7528/8920 MGT_014944
embedding 7529/8920 MGT_016033
embedding 7530/8920 MGT_016498
embedding 7531/8920 MGT_011546
embedding 7532/8920 MGT_011782
embedding 7533/8920 MGT_012296
embedding 7534/8920 MGT_013106
embedding 7535/8920 MGT_001138
embedding 7536/8920 MGT_001239
embedding 7537/8920 MGT_001494
embedding 7538/8920 MGT_001743
embedding 7539/8920 MGT_004026
embedding 7540/8920 MGT_004708
embedding 7541/8920 MGT_005163
embedding 7542/8920 MGT_005202
embedding 7543/8920 MGT_005551
embedding 7544/8920 MGT_005583
embedding 7545/8920 MGT_011446
embedding 7546/8920 MGT_011457
embedding 7547/8920 MGT_011530
embedding 7548/8920 MGT_011847
embedding 7549/8920 MGT_011932
embedding 7550/8920 MGT_011946
embedding 7551/8920 MGT_012018
embedding 7552/8920 MGT_012087
embedding 7553/8920 MGT_012385
embedding 7554/8920 MGT_012441
embedding 7555/8920 MGT_012548
embedding 7556/8920 MGT_012557
embedding 7557/8920 MGT_012567
embedding 7558/8920 MGT_012800
embedding 7559/8920 MGT_012832
embedding 7560/8920 MGT_012994
embedding 7561/8920 MGT_013130
embedding 7562/8920 MGT_013242
embedding 7563/8920 MGT_013331
embedding 7564/8920 MGT_013406
embedding 7565/8920 MGT_013585
embedding 7566/8920 MGT_013720
embedding 7567/8920 MGT_013806
embedding 7568/8920 MGT_013819
embedding 7569/8920 MGT_013851
embedding 7570/8920 MGT_013919
embedding 7571/8920 MGT_014079
embedding 7572/8920 MGT_014113
embedding 7573/8920 MGT_014381
embedding 7574/8920 MGT_014410
embedding 7575/8920 MGT_014488
embedding 7576/8920 MGT_014491
embedding 7577/8920 MGT_014600
embedding 7578/8920 MGT_014672
embedding 7579/8920 MGT_014892
embedding 7580/8920 MGT_014988
embedding 7581/8920 MGT_015143
embedding 7582/8920 MGT_016034
embedding 7583/8920 MGT_016443
embedding 7584/8920 MGT_016444
embedding 7585/8920 MGT_016465
embedding 7586/8920 MGT_016494
embedding 7587/8920 MGT_016502
embedding 7588/8920 MGT_016539
embedding 7589/8920 MGT_004249
embedding 7590/8920 MGT_004954
embedding 7591/8920 MGT_004959
embedding 7592/8920 MGT_005207
embedding 7593/8920 MGT_005294
embedding 7594/8920 MGT_011357
embedding 7595/8920 MGT_011387
embedding 7596/8920 MGT_011427
embedding 7597/8920 MGT_011435
embedding 7598/8920 MGT_011522
embedding 7599/8920 MGT_011666
embedding 7600/8920 MGT_011688
embedding 7601/8920 MGT_011713
embedding 7602/8920 MGT_011803
embedding 7603/8920 MGT_011918
embedding 7604/8920 MGT_011948
embedding 7605/8920 MGT_012008
embedding 7606/8920 MGT_012061
embedding 7607/8920 MGT_012453
embedding 7608/8920 MGT_012902
embedding 7609/8920 MGT_012948
embedding 7610/8920 MGT_013267
embedding 7611/8920 MGT_013852
embedding 7612/8920 MGT_014084
embedding 7613/8920 MGT_014129
embedding 7614/8920 MGT_014768
embedding 7615/8920 MGT_014808
embedding 7616/8920 MGT_015159
embedding 7617/8920 MGT_015910
embedding 7618/8920 MGT_015960
embedding 7619/8920 MGT_016080
embedding 7620/8920 MGT_016090
embedding 7621/8920 MGT_016440
embedding 7622/8920 MGT_016485
embedding 7623/8920 MGT_016500
embedding 7624/8920 MGT_001058
embedding 7625/8920 MGT_001730
embedding 7626/8920 MGT_004087
embedding 7627/8920 MGT_004097
embedding 7628/8920 MGT_004197
embedding 7629/8920 MGT_004337
embedding 7630/8920 MGT_004427
embedding 7631/8920 MGT_004941
embedding 7632/8920 MGT_005083
embedding 7633/8920 MGT_005717
embedding 7634/8920 MGT_011360
embedding 7635/8920 MGT_011414
embedding 7636/8920 MGT_011480
embedding 7637/8920 MGT_011631
embedding 7638/8920 MGT_011692
embedding 7639/8920 MGT_011736
embedding 7640/8920 MGT_011982
embedding 7641/8920 MGT_012275
embedding 7642/8920 MGT_012295
embedding 7643/8920 MGT_012380
embedding 7644/8920 MGT_012537
embedding 7645/8920 MGT_012813
embedding 7646/8920 MGT_013024
embedding 7647/8920 MGT_013029
embedding 7648/8920 MGT_013054
embedding 7649/8920 MGT_013085
embedding 7650/8920 MGT_013089
embedding 7651/8920 MGT_013196
embedding 7652/8920 MGT_013219
embedding 7653/8920 MGT_013221
embedding 7654/8920 MGT_013266
embedding 7655/8920 MGT_013321
embedding 7656/8920 MGT_013396
embedding 7657/8920 MGT_013717
embedding 7658/8920 MGT_013912
embedding 7659/8920 MGT_014025
embedding 7660/8920 MGT_014026
embedding 7661/8920 MGT_014042
embedding 7662/8920 MGT_014101
embedding 7663/8920 MGT_014128
embedding 7664/8920 MGT_014173
embedding 7665/8920 MGT_014420
embedding 7666/8920 MGT_014602
embedding 7667/8920 MGT_014752
embedding 7668/8920 MGT_014953
